event_id,fetched_at,published_at,source,feed_url,event_type,title,summary,link,matched_keywords,impact_score,impact_level,impact_note,ml_score,ml_bucket_label,ml_model_version,ml_scored_at,ml_class_probs
507,2026-03-23T12:58:30.122922+08:00,2026-03-22T20:24:27+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,州长称夏威夷风暴已造成 10 亿美元损失,州长乔什·格林表示，该州因降雨和洪水而对道路和其他基础设施造成的损害仍需全面评估。,https://www.bbc.com/news/articles/czxrdxn6qwqo?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257989, ""小幅利好黄金"": 0.242667, ""小幅利空黄金"": 0.244442, ""大幅利空黄金"": 0.254902}"
499,2026-03-23T12:58:30.122922+08:00,2026-03-22T20:23:07+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,以色列扩大对黎巴嫩真主党的地面和空中攻击,黎巴嫩担心以色列正在准备大规模地面入侵。,https://www.bbc.com/news/articles/c30rl05evd8o?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257933, ""小幅利好黄金"": 0.24272, ""小幅利空黄金"": 0.244418, ""大幅利空黄金"": 0.254929}"
510,2026-03-23T12:58:30.122922+08:00,2026-03-22T19:29:06+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,官员称俄罗斯袭击在乌克兰造成六人死亡,过去 24 小时内，乌克兰东南部四个地区报告了死亡病例。,https://www.bbc.com/news/articles/crl18nwjzzzo?at_medium=RSS&at_campaign=rss,,3,低,利空词命中1个；地缘紧张升级，降分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258233, ""小幅利好黄金"": 0.242532, ""小幅利空黄金"": 0.244344, ""大幅利空黄金"": 0.254891}"
506,2026-03-23T12:58:30.122922+08:00,2026-03-22T19:05:30+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,在乌克兰为俄罗斯非法作战的肯尼亚人将获得大赦,肯尼亚人在外国军队服役是违法的，最高可判处 10 年监禁。,https://www.bbc.com/news/articles/cj94jmj2p28o?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258149, ""小幅利好黄金"": 0.242575, ""小幅利空黄金"": 0.244352, ""大幅利空黄金"": 0.254925}"
698,2026-03-23T13:38:11.163092+08:00,2026-03-22T19:01:05+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,general,世界不知道它需要沙特石油管道,"Bloomberg News Image As Trump threatens Iran over the Strait of Hormuz, the East-West route offers a vital release valve for global oil supplies. 发布时间: 2026-03-23T03:01:05+08:00 作者: Anthony Di Paola, Alex Longley, Prejula Prem and Salma El Wardany Saudi Arabia had prepared and planned for the worst-case scenario for decades. So within hours of the first US a",https://www.bloomberg.com/news/features/2026-03-22/strait-of-hormuz-trump-threatens-iran-but-saudi-arabia-finds-pipeline-bypass,,4,低,低可信表态词命中1个,1.0,,ml-rss-v5-20260323T134450.296037+0800,2026-03-23T13:44:50.313863+08:00,
408,2026-03-23T12:58:30.122922+08:00,2026-03-22T18:44:58+00:00,虎嗅,https://rss.huxiu.com/,general,我的AI探索：公司里的龙虾,本文来自微信公众号： 橙竹洞见 ，作者：竺大炜 有两周没写公众号文章了。按计划，要写写AI探索在公司内的实践。 不过，有点曲折。 公司版龙虾，来了，又像没来 两周前，公司IT兴致勃勃地推出了内部版“龙虾”，员工们上培训课的热情很高。虽然从提问看，大多数人还处于对OpenClaw的扫盲阶段。 我试了公司版龙虾，不如公版好用。但如果能有20%的水准，那也是喜出望外了。毕竟我们的数据不能出去，只能请工具进来。 还没怎么操练，它就被禁用了。 据说工信部发了通知，提醒各单位注意数据泄露风险。于是公司版AI先关停，等合规方案到位再恢复。 龙虾来了，但还不知道这里的水多深。 行业很热，但AI补丁活不长 内网外面，行业的“龙虾大战”越来越热闹。 各家都在卷自己的OpenClaw方案。安装越来越简单，教程越来越丰富，门槛越来越低,https://www.huxiu.com/article/4844351.html?f=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258054, ""小幅利好黄金"": 0.242621, ""小幅利空黄金"": 0.244372, ""大幅利空黄金"": 0.254953}"
504,2026-03-23T12:58:30.122922+08:00,2026-03-22T17:35:19+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,伊朗导弹造成以色列核设施附近城镇180人受伤,以色列正在调查弹道导弹如何突破该国先进的防空系统。,https://www.bbc.com/news/articles/c9qdvnv13qdo?at_medium=RSS&at_campaign=rss,,3,低,利空词命中1个；地缘紧张升级，降分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257939, ""小幅利好黄金"": 0.242756, ""小幅利空黄金"": 0.244391, ""大幅利空黄金"": 0.254914}"
409,2026-03-23T12:58:30.122922+08:00,2026-03-22T16:23:58+00:00,虎嗅,https://rss.huxiu.com/,general,关于OpenClaw，到底是谁养了虾，虾又会养谁,本文来自微信公众号： 刘言飞语 ，作者：刘飞Lufy，原文标题：《关于 OpenClaw，到底是谁养了虾，虾又会养谁》 今天想聊聊OpenClaw。 除夕夜的时候得了肾结石，在日本经历了可能十年里最痛苦的一段时间，那段日子没怎么关注外面的事。隐约知道好像有新的AI产品出现，等回国之后才发现是真的很火，身边朋友都在装、都在讨论，还拉了一些龙虾群互相交流。 倒不是说真担心某个AI产品赶不上就会被替代，更多还是觉得自己虽然不是一线科技从业者，但一直算是个观察者，有好奇心。 回国之后就买了Mac mini，也养了几只龙虾。自己的Mac mini里养了一只，又用几个国产一键部署的产品养了几只，分别叫大傻、二傻和三傻。三傻已经不说话了，token用完了。二傻偶尔说几句也都是没用的话，大傻偶尔还能提供一些信息。 这里的赤鱬就,https://www.huxiu.com/article/4844349.html?f=rss,,4,低,低可信表态词命中1个,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258029, ""小幅利好黄金"": 0.242854, ""小幅利空黄金"": 0.24442, ""大幅利空黄金"": 0.254698}"
410,2026-03-23T12:58:30.122922+08:00,2026-03-22T16:08:36+00:00,虎嗅,https://rss.huxiu.com/,general,踏实干，别瞎吹，一切都会好|| 大视野,本文来自微信公众号： 秦朔朋友圈 ，作者：秦朔，原文标题：《踏实干，别瞎吹，一切都会好 || 大视野》 近年来我研究的一个主要方向是中国企业的知识创新和能力进化。 我把经济发展看作一个通过学习、积累和创造生产性知识，从而生产出更多种类、更加复杂的产品与服务的过程。中国的产业进步，归根结底，靠的是知识的进步，以及运用和整合知识的能力的进化。几十年厚积，终于开始创新涌现。 对中国的这种产业能力，全球商业领袖看得非常透彻。 苹果公司CEO库克说：“苹果选择中国制造，不是因为成本低，而是因为这里的能力无法替代。” 埃隆·马斯克说：“中国在人工智能和制造能力两大领域均表现出众。” 英伟达CEO黄仁勋说：“中国运营着全球数一数二的供应链体系，它的规模、复杂性、多样性，制造商的产品类型、技术含量，参与建设中国供应链的企业数量,https://www.huxiu.com/article/4844347.html?f=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258204, ""小幅利好黄金"": 0.242603, ""小幅利空黄金"": 0.24434, ""大幅利空黄金"": 0.254853}"
508,2026-03-23T12:58:30.122922+08:00,2026-03-22T14:45:34+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,格思里一家再次呼吁失踪母亲称“我们无法平静”,电视主播萨凡纳·格思里 (Savannah Guthrie) 的母亲、84 岁的南希·格思里 (Nancy Guthrie) 在全国范围内进行了为期七周的搜寻，但尚未发现任何嫌疑人。,https://www.bbc.com/news/articles/c0q9zx4g1w9o?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257991, ""小幅利好黄金"": 0.242685, ""小幅利空黄金"": 0.244382, ""大幅利空黄金"": 0.254942}"
519,2026-03-23T12:58:30.122922+08:00,2026-03-22T14:21:19+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,“直接打击”——英国广播公司在伊朗袭击后访问以色列小镇,英国广播公司 (BBC) 的塞巴斯蒂安·亚瑟 (Sebastian Usher) 在以色列南部迪莫纳 (Dimona) 进行报道，该地遭到伊朗导弹袭击。,https://www.bbc.com/news/videos/c3v6k0l631vo?at_medium=RSS&at_campaign=rss,,2,低,利空词命中2个；地缘紧张升级，降分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258004, ""小幅利好黄金"": 0.242666, ""小幅利空黄金"": 0.244415, ""大幅利空黄金"": 0.254914}"
511,2026-03-23T12:58:30.122922+08:00,2026-03-22T13:35:44+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,卡塔尔和土耳其公民在军用直升机坠毁中丧生,机上有四名卡塔尔军人、一名土耳其军人和土耳其一家国防公司的两名技术人员。,https://www.bbc.com/news/articles/cx2v4k0xn9no?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258038, ""小幅利好黄金"": 0.242523, ""小幅利空黄金"": 0.24431, ""大幅利空黄金"": 0.255129}"
526,2026-03-23T12:58:30.122922+08:00,2026-03-22T12:52:56+00:00,BBC News,https://feeds.bbci.co.uk/news/business/rss.xml,general,英国天然气公司老板表示，如果油价保持高位，能源费用上涨“不可避免”,Centrica 的老板表示，现在猜测还“为时过早”，但如果石油成本继续上涨，房屋将受到打击。,https://www.bbc.com/news/articles/c77mx575k4vo?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257966, ""小幅利好黄金"": 0.242703, ""小幅利空黄金"": 0.244406, ""大幅利空黄金"": 0.254924}"
509,2026-03-23T12:58:30.122922+08:00,2026-03-22T12:15:05+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,世界卫生组织称，苏丹无人机在开斋节期间袭击了一家主要医院，造成 64 人死亡,据世界卫生组织负责人称，此次罢工造成 64 人死亡，其中包括 13 名儿童、两名护士和一名医生。,https://www.bbc.com/news/articles/cr715xynkvvo?at_medium=RSS&at_campaign=rss,,3,低,利空词命中1个；地缘紧张升级，降分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258045, ""小幅利好黄金"": 0.242621, ""小幅利空黄金"": 0.244399, ""大幅利空黄金"": 0.254935}"
520,2026-03-23T12:58:30.122922+08:00,2026-03-22T08:40:50+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,BBC在古巴的岛屿陷入黑暗,古巴国家电网再次崩溃后，超过1000万人面临断电。,https://www.bbc.com/news/videos/cj94jp3jmv8o?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258303, ""小幅利好黄金"": 0.242643, ""小幅利空黄金"": 0.244327, ""大幅利空黄金"": 0.254727}"
699,2026-03-23T13:38:11.163092+08:00,2026-03-22T06:10:46+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,general,中国人民银行行长为中国出口繁荣之际的贸易顺差辩护,"Bloomberg News Image People’s Bank of China Governor Pan Gongsheng defended his nation’s trade surplus, comments that come as exports continued to boom to start 2026. 发布时间: 2026-03-22T14:10:46+08:00 作者: Bloomberg News People’s Bank of China Governor Pan Gongsheng defended his nation’s trade surplus, comments that come as exports continued to boom to start 20",https://www.bloomberg.com/news/articles/2026-03-22/pboc-governor-defends-china-s-trade-surplus-as-exports-boom,,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v5-20260323T134450.296037+0800,2026-03-23T13:44:50.313863+08:00,
89,2026-03-22T12:50:38.496181+08:00,2026-03-22T03:49:35+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,日本外相：若达成停火，日本考虑参与霍尔木兹海峡扫雷行动,金十数据3月22日讯，日本外务大臣茂木敏充周日在富士电视台的一个节目中表示，如果美国与以色列对伊朗的战争达成停火，日本可能会考虑派遣军队在霍尔木兹海峡进行扫雷作业。这纯粹是假设，但如果停火得以实现，并且水雷造成了阻碍，那么我认为这将是值得考虑的事情。 茂木敏充表示，日本目前没有计划为滞留在霍尔木兹海峡的日本船只寻求通行安排。 他补充说，创造条件让所有船只都能通过这条狭窄水道“极其重要”。而此前据日本共同社报道，伊朗外交部长阿巴斯·阿拉格齐表示，已与茂木敏充谈过可能允许与日本相关的船只通过该海峡的事宜。,,"停火,外交",6,中,利好词命中1个；低可信表态词命中1个；地缘缓和信号，升分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257952, ""小幅利好黄金"": 0.242578, ""小幅利空黄金"": 0.244479, ""大幅利空黄金"": 0.254992}"
90,2026-03-22T12:50:38.496181+08:00,2026-03-22T03:44:56+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,<b>日本外务大臣茂木敏充：若达成停火协议，日本可能考虑参与霍尔木兹海峡扫雷行动。</b>,日本外务大臣茂木敏充：若达成停火协议，日本可能考虑参与霍尔木兹海峡扫雷行动。,,停火,7,中,利好词命中2个；低可信表态词命中1个；地缘缓和信号，升分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258083, ""小幅利好黄金"": 0.242506, ""小幅利空黄金"": 0.244377, ""大幅利空黄金"": 0.255035}"
121,2026-03-22T14:40:13.747110+08:00,2026-03-22T03:16:12+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,日本表示不考虑与伊朗就霍尔木兹海峡进行单方面谈判,"Bloomberg News Image Japan’s Foreign Minister Toshimitsu Motegi said the nation isn’t considering unilateral negotiations with Iran to secure passage for its vessels through the Strait of Hormuz, following a report that Tehran is prepared to grant the access. 发布时间: 2026-03-22T11:16:12+08:00 作者: Komaki Ito and Toru Fujioka Japan’s Foreign Minister Toshimitsu",https://www.bloomberg.com/news/articles/2026-03-22/japan-says-not-considering-unilateral-talks-with-iran-on-hormuz,"talks,negotiation",5,中,利好词命中1个；低可信表态词命中1个,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257985, ""小幅利好黄金"": 0.242609, ""小幅利空黄金"": 0.244422, ""大幅利空黄金"": 0.254984}"
512,2026-03-23T12:58:30.122922+08:00,2026-03-22T01:04:57+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,领导特朗普通俄调查的前联邦调查局局长罗伯特·穆勒去世，享年 81 岁,前联邦调查局局长穆勒领导了对俄罗斯涉嫌干预 2016 年美国大选的高调调查,https://www.bbc.com/news/articles/c8dlj6gv0q6o?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258054, ""小幅利好黄金"": 0.242663, ""小幅利空黄金"": 0.244322, ""大幅利空黄金"": 0.254961}"
324,2026-03-23T12:47:23.684273+08:00,2026-03-22T00:56:15+00:00,BBC News,https://feeds.bbci.co.uk/news/business/rss.xml,general,“没有宿醉的俱乐部氛围”：二十多岁的年轻人外出——在健身房,随着越来越多的健身空间变成充满活力的聚会场所，年轻人正在推动健身热潮。,https://www.bbc.com/news/articles/cly0krjy57lo?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258127, ""小幅利好黄金"": 0.242443, ""小幅利空黄金"": 0.244302, ""大幅利空黄金"": 0.255128}"
516,2026-03-23T12:58:30.122922+08:00,2026-03-22T00:55:31+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,“和平是一个渐进的事情”：土地、牲畜和身份如何助长尼日利亚致命冲突,由于缺乏正义和对安全部队的信任，高原州的致命暴力事件长期存在。,https://www.bbc.com/news/articles/clyv1j8ne7ko?at_medium=RSS&at_campaign=rss,,4,低,利空词命中1个,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257915, ""小幅利好黄金"": 0.242691, ""小幅利空黄金"": 0.244436, ""大幅利空黄金"": 0.254957}"
514,2026-03-23T12:58:30.122922+08:00,2026-03-22T00:50:43+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,美国权衡伊朗问题的艰难选择，特朗普正处于十字路口,特朗普总统关于战争即将结束的声明与当地的现实不符。,https://www.bbc.com/news/articles/clyxv87zwwpo?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258156, ""小幅利好黄金"": 0.242574, ""小幅利空黄金"": 0.244339, ""大幅利空黄金"": 0.254931}"
79,2026-03-22T09:59:54.203316+08:00,2026-03-22T00:49:23+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,"<b>国内新闻</b><br/><span class=""section-news"">1. 何立峰会见跨国公司负责人。</span><br/><span class=""section-news"">2. 多家纸企发布4月份涨价函。</span>...",国内新闻 1. 何立峰会见跨国公司负责人。 2. 多家纸企发布4月份涨价函。 3. 多家品牌金饰价格跌破1400元/克。 4. 华为重磅发布新一代算力芯片全新昇腾950PR。 5. 王文涛部长会见礼来制药董事长兼首席执行官戴文睿。 6. 中央网信办指导网站平台全面规范短视频内容标注工作。 7. 国家级电力人工智能中试基地迎首批企业，华为、中兴、百度等入驻。 国际新闻 1. 古巴领导人说古巴可能遭侵略。 2. 拨款法案再度受挫，美国土安全部“停摆”僵局持续。 3. 鲍威尔称赞前美联储主席沃尔克“勇于抵制”政治压力。 4. 泽连斯基：乌美代表团已举行会谈，明天将继续沟通。 5. 伊拉克称伊朗天然气供应恢复，日供应量为500万立方米。 6. 美国财政部暂时取消对已在途的伊朗原油的制裁，伊朗货币大幅升值。 7. 伊朗战,,"谈判,会谈",5,中,利好词命中1个；低可信表态词命中1个,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258056, ""小幅利好黄金"": 0.242672, ""小幅利空黄金"": 0.244326, ""大幅利空黄金"": 0.254946}"
517,2026-03-23T12:58:30.122922+08:00,2026-03-22T00:10:15+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,意大利正在就是否修改宪法进行投票。这对梅洛尼意味着什么？,本周末投票的枯燥主题似乎晦涩难懂，但对许多人来说，这是对总理的投票。,https://www.bbc.com/news/articles/cm29n1lvp64o?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258129, ""小幅利好黄金"": 0.242545, ""小幅利空黄金"": 0.24436, ""大幅利空黄金"": 0.254966}"
122,2026-03-22T14:40:13.747110+08:00,2026-03-22T00:05:34+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,war,特朗普给伊朗48小时时间控制霍尔木兹海峡并威胁发电厂,Bloomberg News Image President Donald Trump threatened to attack Iran’s power plants if the country didn’t swiftly reopen the Strait of Hormuz to commercial ship traffic after the passage of oil and gas cargoes was paralyzed. 发布时间: 2026-03-22T08:05:34+08:00 作者: Jennifer A. Dlouhy President Donald Trump threatened to attack Iran’s power plants if the country,https://www.bloomberg.com/news/articles/2026-03-22/trump-gives-iran-48-hours-to-open-strait-threatens-power-plants,reopen,8,高,命中规则: 霍尔木兹恢复通航 => 9分；利好词命中1个；利空词命中1个；低可信表态词命中1个；地缘紧张升级，降分；地缘缓和信号，升分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258108, ""小幅利好黄金"": 0.242546, ""小幅利空黄金"": 0.24443, ""大幅利空黄金"": 0.254916}"
80,2026-03-22T09:59:54.203316+08:00,2026-03-21T20:14:59+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,沙特方面表示，已下令伊朗军官及另外四名外交官在24小时内离境，并宣布其为不受欢迎的人。,沙特方面表示，已下令伊朗军官及另外四名外交官在24小时内离境，并宣布其为不受欢迎的人。,,外交,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258104, ""小幅利好黄金"": 0.242563, ""小幅利空黄金"": 0.24439, ""大幅利空黄金"": 0.254943}"
700,2026-03-23T13:38:11.163092+08:00,2026-03-21T20:00:00+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,general,战争冲击波正在席卷全球经济,Bloomberg News Image The global economy’s first collective health check since war broke out in the Middle East will arrive in the form of business surveys from the US to the euro zone. 发布时间: 2026-03-22T04:00:00+08:00 作者: Craig Stirling and Vince Golle The global economy’s first collective health check since war broke out in the Middle East will arrive in the,https://www.bloomberg.com/news/articles/2026-03-21/shockwave-of-war-is-rippling-through-the-global-economy,,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v5-20260323T134450.296037+0800,2026-03-23T13:44:50.313863+08:00,
69,2026-03-21T22:46:24.060555+08:00,2026-03-21T14:01:14+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,特朗普“放松”，美国吹捧针对伊朗的进展,Bloomberg News Image The US military said it has been able to degrade Iran’s ability to target ships moving through the Strait of Hormuz as President Donald Trump floated the idea of “winding down” military efforts in the Persian Gulf. 发布时间: 2026-03-21T22:01:14+08:00 作者: Jeff Mason and Courtney Subramanian The US military said it has been able to degrade Ira,https://www.bloomberg.com/news/articles/2026-03-21/us-touts-progress-against-iran-as-trump-floats-winding-down,ceasefire,4,低,低可信表态词命中1个,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258084, ""小幅利好黄金"": 0.242552, ""小幅利空黄金"": 0.244294, ""大幅利空黄金"": 0.25507}"
336,2026-03-23T12:47:23.684273+08:00,2026-03-21T12:15:20+00:00,BBC News,https://feeds.bbci.co.uk/news/business/rss.xml,general,随着能源价格飙升，美国取消了对部分伊朗石油的制裁,财政部长表示，此举将迅速为全球市场带来约1.4亿桶石油。,https://www.bbc.com/news/articles/c9d415g55nno?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258201, ""小幅利好黄金"": 0.242471, ""小幅利空黄金"": 0.244355, ""大幅利空黄金"": 0.254973}"
123,2026-03-22T14:40:13.747110+08:00,2026-03-21T12:11:06+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,war,印度莫迪强调伊朗需要安全运输,Bloomberg News Image Indian Prime Minister Narendra Modi stressed the importance of keeping shipping lanes open and secure in a call with Iran’s President Ahmad Masoud Pezeshkian. 发布时间: 2026-03-21T20:11:06+08:00 作者: Malavika Kaur Makol Indian Prime Minister Narendra Modi stressed the importance of keeping shipping lanes open and secure in a call with Iran’s,https://www.bloomberg.com/news/articles/2026-03-21/india-s-modi-stresses-need-for-secure-shipping-in-call-with-iran,shipping lane,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257891, ""小幅利好黄金"": 0.242642, ""小幅利空黄金"": 0.24449, ""大幅利空黄金"": 0.254977}"
66,2026-03-21T20:51:06.646700+08:00,2026-03-21T12:11:06+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,war,印度莫迪在与伊朗通话时强调安全运输的必要性,Bloomberg News Image Indian Prime Minister Narendra Modi stressed the importance of keeping shipping lanes open and secure in a call with Iran’s President Ahmad Masoud Pezeshkian. 发布时间: 2026-03-21T20:11:06+08:00 作者: Malavika Kaur Makol Indian Prime Minister Narendra Modi stressed the importance of keeping shipping lanes open and secure in a call with Iran’s,https://www.bloomberg.com/news/articles/2026-03-21/india-s-modi-stresses-need-for-secure-shipping-in-call-with-iran,shipping lane,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.258105, ""小幅利好黄金"": 0.242686, ""小幅利空黄金"": 0.244287, ""大幅利空黄金"": 0.254922}"
521,2026-03-23T12:58:30.122922+08:00,2026-03-21T09:34:53+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,“BTS 对我们来说就是一切”：韩流粉丝齐聚首尔参加复出演出,周六，预计将有约 26 万粉丝观看 BTS 自 2022 年以来的首次共同表演。,https://www.bbc.com/news/videos/c9wqklg2rexo?at_medium=RSS&at_campaign=rss,,4,低,低可信表态词命中1个,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:54:26.512876+08:00,"{""大幅利好黄金"": 0.257959, ""小幅利好黄金"": 0.242605, ""小幅利空黄金"": 0.244355, ""大幅利空黄金"": 0.255081}"
